x_adj,y_adj,z(m),,x(m),y(m),z(m),,easting,northing,,,,
,,,,0.617,7.013,-1.755,,489392.643,6203457.527,,,,
,,,,0.582,6.612,-1.779,,489392.242,6203457.492,,,,
,,,,0.547,6.201,-1.785,,489391.831,6203457.457,,,,
,,,,0.652,7.493,-0.526,,489393.123,6203457.562,,,,
,,,,0.653,7.498,-0.791,,489393.128,6203457.563,,,,
,,,,0.654,7.491,-0.923,,489393.121,6203457.564,,,,
,,,,0.65,7.442,-1.05,,489393.072,6203457.56,,,,
,,,,0.647,7.399,-1.176,,489393.029,6203457.557,,,,
,,,,0.648,7.409,-1.311,,489393.039,6203457.558,,,,
,,,,0.649,7.401,-1.444,,489393.031,6203457.559,,,,
,,,,0.648,7.39,-1.577,,489393.02,6203457.558,,,,
,,,,0.663,7.552,-1.75,,489393.182,6203457.573,,,,
,,,,0.617,7.013,-1.755,,489392.643,6203457.527,,,,
,,,,0.582,6.612,-1.779,,489392.242,6203457.492,,,,
,,,,0.547,6.201,-1.785,,489391.831,6203457.457,,,,
,,,,0.674,7.479,-0.525,,489393.109,6203457.584,,,,
,,,,0.668,7.393,-0.78,,489393.023,6203457.578,,,,
,,,,0.668,7.386,-0.911,,489393.016,6203457.578,,,,
,,,,0.67,7.409,-1.045,,489393.039,6203457.58,,,,
,,,,0.666,7.342,-1.168,,489392.972,6203457.576,,,,
,,,,0.667,7.36,-1.303,,489392.99,6203457.577,,,,
,,,,0.669,7.363,-1.437,,489392.993,6203457.579,,,,
,,,,0.665,7.326,-1.563,,489392.956,6203457.575,,,,
,,,,0.687,7.549,-1.75,,489393.179,6203457.597,,,,
,,,,0.638,6.996,-1.752,,489392.626,6203457.548,,,,
,,,,0.603,6.61,-1.779,,489392.24,6203457.513,,,,
,,,,0.566,6.192,-1.783,,489391.822,6203457.476,,,,
,,,,0.674,7.479,-0.525,,489393.109,6203457.584,,,,
,,,,0.668,7.393,-0.78,,489393.023,6203457.578,,,,
,,,,0.668,7.386,-0.911,,489393.016,6203457.578,,,,
,,,,0.67,7.409,-1.045,,489393.039,6203457.58,,,,
,,,,0.666,7.342,-1.168,,489392.972,6203457.576,,,,
,,,,0.667,7.36,-1.303,,489392.99,6203457.577,,,,
,,,,0.669,7.363,-1.437,,489392.993,6203457.579,,,,
,,,,0.665,7.326,-1.563,,489392.956,6203457.575,,,,
,,,,0.687,7.549,-1.75,,489393.179,6203457.597,,,,
,,,,0.638,6.996,-1.752,,489392.626,6203457.548,,,,
,,,,0.603,6.61,-1.779,,489392.24,6203457.513,,,,
,,,,0.566,6.192,-1.783,,489391.822,6203457.476,,,,
,,,,0.685,7.324,-0.773,,489392.954,6203457.595,,,,
,,,,0.681,7.277,-0.897,,489392.907,6203457.591,,,,
,,,,0.681,7.276,-1.027,,489392.906,6203457.591,,,,
,,,,0.682,7.265,-1.156,,489392.895,6203457.592,,,,
,,,,0.683,7.275,-1.288,,489392.905,6203457.593,,,,
,,,,0.682,7.26,-1.417,,489392.89,6203457.592,,,,
,,,,0.679,7.222,-1.542,,489392.852,6203457.589,,,,
,,,,0.676,7.175,-1.664,,489392.805,6203457.586,,,,
,,,,0.658,6.975,-1.747,,489392.605,6203457.568,,,,
,,,,0.624,6.612,-1.78,,489392.242,6203457.534,,,,
,,,,0.586,6.201,-1.786,,489391.831,6203457.496,,,,
,,,,0.694,7.441,-0.523,,489393.071,6203457.604,,,,
,,,,0.685,7.324,-0.773,,489392.954,6203457.595,,,,
,,,,0.681,7.277,-0.897,,489392.907,6203457.591,,,,
,,,,0.681,7.276,-1.027,,489392.906,6203457.591,,,,
,,,,0.682,7.265,-1.156,,489392.895,6203457.592,,,,
,,,,0.683,7.275,-1.288,,489392.905,6203457.593,,,,
,,,,0.682,7.26,-1.417,,489392.89,6203457.592,,,,
,,,,0.679,7.222,-1.542,,489392.852,6203457.589,,,,
,,,,0.676,7.175,-1.664,,489392.805,6203457.586,,,,
,,,,0.658,6.975,-1.747,,489392.605,6203457.568,,,,
,,,,0.624,6.612,-1.78,,489392.242,6203457.534,,,,
,,,,0.586,6.201,-1.786,,489391.831,6203457.496,,,,
,,,,0.699,7.234,-0.764,,489392.864,6203457.609,,,,
,,,,0.697,7.204,-0.889,,489392.834,6203457.607,,,,
,,,,0.693,7.156,-1.01,,489392.786,6203457.603,,,,
,,,,0.692,7.137,-1.136,,489392.767,6203457.602,,,,
,,,,0.693,7.148,-1.266,,489392.778,6203457.603,,,,
,,,,0.694,7.14,-1.394,,489392.77,6203457.604,,,,
,,,,0.693,7.134,-1.524,,489392.764,6203457.603,,,,
,,,,0.695,7.138,-1.656,,489392.768,6203457.605,,,,
,,,,0.68,6.969,-1.746,,489392.599,6203457.59,,,,
,,,,0.645,6.614,-1.781,,489392.244,6203457.555,,,,
,,,,0.605,6.192,-1.784,,489391.822,6203457.515,,,,
,,,,0.714,7.403,-0.52,,489393.033,6203457.624,,,,
,,,,0.699,7.234,-0.764,,489392.864,6203457.609,,,,
,,,,0.697,7.204,-0.889,,489392.834,6203457.607,,,,
,,,,0.693,7.156,-1.01,,489392.786,6203457.603,,,,
,,,,0.692,7.137,-1.136,,489392.767,6203457.602,,,,
,,,,0.693,7.148,-1.266,,489392.778,6203457.603,,,,
,,,,0.694,7.14,-1.394,,489392.77,6203457.604,,,,
,,,,0.693,7.134,-1.524,,489392.764,6203457.603,,,,
,,,,0.695,7.138,-1.656,,489392.768,6203457.605,,,,
,,,,0.68,6.969,-1.746,,489392.599,6203457.59,,,,
,,,,0.645,6.614,-1.781,,489392.244,6203457.555,,,,
,,,,0.605,6.192,-1.784,,489391.822,6203457.515,,,,
,,,,0.712,7.133,-0.627,,489392.763,6203457.622,,,,
,,,,0.712,7.129,-0.753,,489392.759,6203457.622,,,,
,,,,0.713,7.135,-0.88,,489392.765,6203457.623,,,,
,,,,0.715,7.146,-1.009,,489392.776,6203457.625,,,,
,,,,0.715,7.139,-1.136,,489392.769,6203457.625,,,,
,,,,0.715,7.142,-1.266,,489392.772,6203457.625,,,,
,,,,0.717,7.142,-1.395,,489392.772,6203457.627,,,,
,,,,0.716,7.136,-1.524,,489392.766,6203457.626,,,,
,,,,0.717,7.135,-1.656,,489392.765,6203457.627,,,,
,,,,0.699,6.939,-1.739,,489392.569,6203457.609,,,,
,,,,0.663,6.589,-1.774,,489392.219,6203457.573,,,,
,,,,0.626,6.201,-1.787,,489391.831,6203457.536,,,,
,,,,0.712,7.133,-0.627,,489392.763,6203457.622,,,,
,,,,0.712,7.129,-0.753,,489392.759,6203457.622,,,,
,,,,0.713,7.135,-0.88,,489392.765,6203457.623,,,,
,,,,0.715,7.146,-1.009,,489392.776,6203457.625,,,,
,,,,0.715,7.139,-1.136,,489392.769,6203457.625,,,,
,,,,0.715,7.142,-1.266,,489392.772,6203457.625,,,,
,,,,0.717,7.142,-1.395,,489392.772,6203457.627,,,,
,,,,0.716,7.136,-1.524,,489392.766,6203457.626,,,,
,,,,0.717,7.135,-1.656,,489392.765,6203457.627,,,,
,,,,0.699,6.939,-1.739,,489392.569,6203457.609,,,,
,,,,0.663,6.589,-1.774,,489392.219,6203457.573,,,,
,,,,0.626,6.201,-1.787,,489391.831,6203457.536,,,,
,,,,0.735,7.135,-0.628,,489392.765,6203457.645,,,,
,,,,0.734,7.123,-0.753,,489392.753,6203457.644,,,,
,,,,0.737,7.14,-0.881,,489392.77,6203457.647,,,,
,,,,0.736,7.132,-1.008,,489392.762,6203457.646,,,,
,,,,0.733,7.097,-1.13,,489392.727,6203457.643,,,,
,,,,0.729,7.053,-1.25,,489392.683,6203457.639,,,,
,,,,0.729,7.046,-1.377,,489392.676,6203457.639,,,,
,,,,0.729,7.044,-1.505,,489392.674,6203457.639,,,,
,,,,0.729,7.028,-1.631,,489392.658,6203457.639,,,,
,,,,0.723,6.956,-1.744,,489392.586,6203457.633,,,,
,,,,0.682,6.568,-1.769,,489392.198,6203457.592,,,,
,,,,0.645,6.196,-1.786,,489391.826,6203457.555,,,,
,,,,0.735,7.135,-0.628,,489392.765,6203457.645,,,,
,,,,0.734,7.123,-0.753,,489392.753,6203457.644,,,,
,,,,0.737,7.14,-0.881,,489392.77,6203457.647,,,,
,,,,0.736,7.132,-1.008,,489392.762,6203457.646,,,,
,,,,0.733,7.097,-1.13,,489392.727,6203457.643,,,,
,,,,0.729,7.053,-1.25,,489392.683,6203457.639,,,,
,,,,0.729,7.046,-1.377,,489392.676,6203457.639,,,,
,,,,0.729,7.044,-1.505,,489392.674,6203457.639,,,,
,,,,0.729,7.028,-1.631,,489392.658,6203457.639,,,,
,,,,0.723,6.956,-1.744,,489392.586,6203457.633,,,,
,,,,0.682,6.568,-1.769,,489392.198,6203457.592,,,,
,,,,0.645,6.196,-1.786,,489391.826,6203457.555,,,,
,,,,0.759,7.148,-0.629,,489392.778,6203457.669,,,,
,,,,0.743,7.002,-0.74,,489392.632,6203457.653,,,,
,,,,0.746,7.019,-0.867,,489392.649,6203457.656,,,,
,,,,0.746,7.019,-0.992,,489392.649,6203457.656,,,,
,,,,0.749,7.028,-1.119,,489392.658,6203457.659,,,,
,,,,0.748,7.023,-1.245,,489392.653,6203457.658,,,,
,,,,0.75,7.028,-1.374,,489392.658,6203457.66,,,,
,,,,0.748,7.007,-1.498,,489392.637,6203457.658,,,,
,,,,0.743,6.949,-1.613,,489392.579,6203457.653,,,,
,,,,0.747,6.977,-1.75,,489392.607,6203457.657,,,,
,,,,0.7,6.535,-1.761,,489392.165,6203457.61,,,,
,,,,0.664,6.193,-1.786,,489391.823,6203457.574,,,,
,,,,0.759,7.148,-0.629,,489392.778,6203457.669,,,,
,,,,0.743,7.002,-0.74,,489392.632,6203457.653,,,,
,,,,0.746,7.019,-0.867,,489392.649,6203457.656,,,,
,,,,0.746,7.019,-0.992,,489392.649,6203457.656,,,,
,,,,0.749,7.028,-1.119,,489392.658,6203457.659,,,,
,,,,0.748,7.023,-1.245,,489392.653,6203457.658,,,,
,,,,0.75,7.028,-1.374,,489392.658,6203457.66,,,,
,,,,0.748,7.007,-1.498,,489392.637,6203457.658,,,,
,,,,0.743,6.949,-1.613,,489392.579,6203457.653,,,,
,,,,0.747,6.977,-1.75,,489392.607,6203457.657,,,,
,,,,0.7,6.535,-1.761,,489392.165,6203457.61,,,,
,,,,0.664,6.193,-1.786,,489391.823,6203457.574,,,,
,,,,0.758,6.928,-0.733,,489392.558,6203457.668,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0.757,6.914,-0.978,,489392.544,6203457.667,,,,
,,,,0.755,6.884,-1.097,,489392.514,6203457.665,,,,
,,,,0.758,6.911,-1.226,,489392.541,6203457.668,,,,
,,,,0.759,6.912,-1.352,,489392.542,6203457.669,,,,
,,,,0.759,6.907,-1.477,,489392.537,6203457.669,,,,
,,,,0.761,6.919,-1.607,,489392.549,6203457.671,,,,
,,,,0.771,6.998,-1.755,,489392.628,6203457.681,,,,
,,,,0.719,6.521,-1.758,,489392.151,6203457.629,,,,
,,,,0.684,6.199,-1.788,,489391.829,6203457.594,,,,
,,,,0.758,6.928,-0.733,,489392.558,6203457.668,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0.757,6.914,-0.978,,489392.544,6203457.667,,,,
,,,,0.755,6.884,-1.097,,489392.514,6203457.665,,,,
,,,,0.758,6.911,-1.226,,489392.541,6203457.668,,,,
,,,,0.759,6.912,-1.352,,489392.542,6203457.669,,,,
,,,,0.759,6.907,-1.477,,489392.537,6203457.669,,,,
,,,,0.761,6.919,-1.607,,489392.549,6203457.671,,,,
,,,,0.771,6.998,-1.755,,489392.628,6203457.681,,,,
,,,,0.719,6.521,-1.758,,489392.151,6203457.629,,,,
,,,,0.684,6.199,-1.788,,489391.829,6203457.594,,,,
,,,,0.776,6.898,-0.73,,489392.528,6203457.686,,,,
,,,,0.776,6.888,-0.851,,489392.518,6203457.686,,,,
,,,,0.778,6.9,-0.976,,489392.53,6203457.688,,,,
,,,,0.779,6.906,-1.101,,489392.536,6203457.689,,,,
,,,,0.779,6.897,-1.224,,489392.527,6203457.689,,,,
,,,,0.779,6.89,-1.348,,489392.52,6203457.689,,,,
,,,,0.774,6.846,-1.465,,489392.476,6203457.684,,,,
,,,,0.769,6.789,-1.577,,489392.419,6203457.679,,,,
,,,,0.794,7.003,-1.757,,489392.633,6203457.704,,,,
,,,,0.741,6.534,-1.762,,489392.164,6203457.651,,,,
,,,,0.703,6.193,-1.787,,489391.823,6203457.613,,,,
,,,,0.776,6.898,-0.73,,489392.528,6203457.686,,,,
,,,,0.776,6.888,-0.851,,489392.518,6203457.686,,,,
,,,,0.778,6.9,-0.976,,489392.53,6203457.688,,,,
,,,,0.779,6.906,-1.101,,489392.536,6203457.689,,,,
,,,,0.779,6.897,-1.224,,489392.527,6203457.689,,,,
,,,,0.779,6.89,-1.348,,489392.52,6203457.689,,,,
,,,,0.774,6.846,-1.465,,489392.476,6203457.684,,,,
,,,,0.769,6.789,-1.577,,489392.419,6203457.679,,,,
,,,,0.794,7.003,-1.757,,489392.633,6203457.704,,,,
,,,,0.741,6.534,-1.762,,489392.164,6203457.651,,,,
,,,,0.703,6.193,-1.787,,489391.823,6203457.613,,,,
,,,,0.787,6.791,-0.839,,489392.421,6203457.697,,,,
,,,,0.787,6.791,-0.961,,489392.421,6203457.697,,,,
,,,,0.785,6.762,-1.078,,489392.392,6203457.695,,,,
,,,,0.787,6.777,-1.203,,489392.407,6203457.697,,,,
,,,,0.789,6.786,-1.328,,489392.416,6203457.699,,,,
,,,,0.787,6.774,-1.45,,489392.404,6203457.697,,,,
,,,,0.79,6.79,-1.578,,489392.42,6203457.7,,,,
,,,,0.791,6.781,-1.702,,489392.411,6203457.701,,,,
,,,,0.762,6.536,-1.763,,489392.166,6203457.672,,,,
,,,,0.722,6.183,-1.785,,489391.813,6203457.632,,,,
,,,,0.796,6.88,-0.728,,489392.51,6203457.706,,,,
,,,,0.787,6.791,-0.839,,489392.421,6203457.697,,,,
,,,,0.787,6.791,-0.961,,489392.421,6203457.697,,,,
,,,,0.785,6.762,-1.078,,489392.392,6203457.695,,,,
,,,,0.787,6.777,-1.203,,489392.407,6203457.697,,,,
,,,,0.789,6.786,-1.328,,489392.416,6203457.699,,,,
,,,,0.787,6.774,-1.45,,489392.404,6203457.697,,,,
,,,,0.79,6.79,-1.578,,489392.42,6203457.7,,,,
,,,,0.791,6.781,-1.702,,489392.411,6203457.701,,,,
,,,,0.762,6.536,-1.763,,489392.166,6203457.672,,,,
,,,,0.722,6.183,-1.785,,489391.813,6203457.632,,,,
,,,,0.803,6.745,-0.834,,489392.375,6203457.713,,,,
,,,,0.796,6.687,-0.946,,489392.317,6203457.706,,,,
,,,,0.793,6.653,-1.061,,489392.283,6203457.703,,,,
,,,,0.795,6.669,-1.184,,489392.299,6203457.705,,,,
,,,,0.793,6.644,-1.301,,489392.274,6203457.703,,,,
,,,,0.792,6.636,-1.42,,489392.266,6203457.702,,,,
,,,,0.795,6.645,-1.545,,489392.275,6203457.705,,,,
,,,,0.795,6.64,-1.667,,489392.27,6203457.705,,,,
,,,,0.783,6.541,-1.765,,489392.171,6203457.693,,,,
,,,,0.741,6.177,-1.784,,489391.807,6203457.651,,,,
,,,,0.794,6.679,-0.588,,489392.309,6203457.704,,,,
,,,,0.811,6.818,-0.722,,489392.448,6203457.721,,,,
,,,,0.803,6.745,-0.834,,489392.375,6203457.713,,,,
,,,,0.796,6.687,-0.946,,489392.317,6203457.706,,,,
,,,,0.793,6.653,-1.061,,489392.283,6203457.703,,,,
,,,,0.795,6.669,-1.184,,489392.299,6203457.705,,,,
,,,,0.793,6.644,-1.301,,489392.274,6203457.703,,,,
,,,,0.792,6.636,-1.42,,489392.266,6203457.702,,,,
,,,,0.795,6.645,-1.545,,489392.275,6203457.705,,,,
,,,,0.795,6.64,-1.667,,489392.27,6203457.705,,,,
,,,,0.783,6.541,-1.765,,489392.171,6203457.693,,,,
,,,,0.741,6.177,-1.784,,489391.807,6203457.651,,,,
,,,,0.81,6.633,-0.585,,489392.263,6203457.72,,,,
,,,,0.811,6.642,-0.703,,489392.272,6203457.721,,,,
,,,,0.811,6.636,-0.821,,489392.266,6203457.721,,,,
,,,,0.812,6.645,-0.941,,489392.275,6203457.722,,,,
,,,,0.812,6.635,-1.059,,489392.265,6203457.722,,,,
,,,,0.813,6.639,-1.179,,489392.269,6203457.723,,,,
,,,,0.814,6.637,-1.3,,489392.267,6203457.724,,,,
,,,,0.816,6.652,-1.425,,489392.282,6203457.726,,,,
,,,,0.816,6.65,-1.547,,489392.28,6203457.726,,,,
,,,,0.815,6.63,-1.665,,489392.26,6203457.725,,,,
,,,,0.804,6.538,-1.765,,489392.168,6203457.714,,,,
,,,,0.757,6.148,-1.776,,489391.778,6203457.667,,,,
,,,,0.81,6.633,-0.585,,489392.263,6203457.72,,,,
,,,,0.811,6.642,-0.703,,489392.272,6203457.721,,,,
,,,,0.811,6.636,-0.821,,489392.266,6203457.721,,,,
,,,,0.812,6.645,-0.941,,489392.275,6203457.722,,,,
,,,,0.812,6.635,-1.059,,489392.265,6203457.722,,,,
,,,,0.813,6.639,-1.179,,489392.269,6203457.723,,,,
,,,,0.814,6.637,-1.3,,489392.267,6203457.724,,,,
,,,,0.816,6.652,-1.425,,489392.282,6203457.726,,,,
,,,,0.816,6.65,-1.547,,489392.28,6203457.726,,,,
,,,,0.815,6.63,-1.665,,489392.26,6203457.725,,,,
,,,,0.804,6.538,-1.765,,489392.168,6203457.714,,,,
,,,,0.757,6.148,-1.776,,489391.778,6203457.667,,,,
,,,,0.823,6.567,-0.579,,489392.197,6203457.733,,,,
,,,,0.831,6.635,-0.703,,489392.265,6203457.741,,,,
,,,,0.831,6.626,-0.82,,489392.256,6203457.741,,,,
,,,,0.833,6.638,-0.94,,489392.268,6203457.743,,,,
,,,,0.834,6.64,-1.06,,489392.27,6203457.744,,,,
,,,,0.834,6.641,-1.18,,489392.271,6203457.744,,,,
,,,,0.835,6.635,-1.3,,489392.265,6203457.745,,,,
,,,,0.835,6.638,-1.422,,489392.268,6203457.745,,,,
,,,,0.834,6.624,-1.541,,489392.254,6203457.744,,,,
,,,,0.828,6.565,-1.65,,489392.195,6203457.738,,,,
,,,,0.825,6.54,-1.766,,489392.17,6203457.735,,,,
,,,,0.769,6.088,-1.76,,489391.718,6203457.679,,,,
,,,,0.823,6.567,-0.579,,489392.197,6203457.733,,,,
,,,,0.831,6.635,-0.703,,489392.265,6203457.741,,,,
,,,,0.831,6.626,-0.82,,489392.256,6203457.741,,,,
,,,,0.833,6.638,-0.94,,489392.268,6203457.743,,,,
,,,,0.834,6.64,-1.06,,489392.27,6203457.744,,,,
,,,,0.834,6.641,-1.18,,489392.271,6203457.744,,,,
,,,,0.835,6.635,-1.3,,489392.265,6203457.745,,,,
,,,,0.835,6.638,-1.422,,489392.268,6203457.745,,,,
,,,,0.834,6.624,-1.541,,489392.254,6203457.744,,,,
,,,,0.828,6.565,-1.65,,489392.195,6203457.738,,,,
,,,,0.825,6.54,-1.766,,489392.17,6203457.735,,,,
,,,,0.769,6.088,-1.76,,489391.718,6203457.679,,,,
,,,,0.832,6.474,-0.571,,489392.104,6203457.742,,,,
,,,,0.853,6.637,-0.703,,489392.267,6203457.763,,,,
,,,,0.845,6.572,-0.814,,489392.202,6203457.755,,,,
,,,,0.842,6.545,-0.927,,489392.175,6203457.752,,,,
,,,,0.842,6.54,-1.044,,489392.17,6203457.752,,,,
,,,,0.841,6.532,-1.161,,489392.162,6203457.751,,,,
,,,,0.843,6.538,-1.281,,489392.168,6203457.753,,,,
,,,,0.842,6.531,-1.4,,489392.161,6203457.752,,,,
,,,,0.843,6.529,-1.52,,489392.159,6203457.753,,,,
,,,,0.844,6.528,-1.641,,489392.158,6203457.754,,,,
,,,,0.847,6.545,-1.768,,489392.175,6203457.757,,,,
,,,,0.789,6.09,-1.761,,489391.72,6203457.699,,,,
,,,,0.832,6.474,-0.571,,489392.104,6203457.742,,,,
,,,,0.853,6.637,-0.703,,489392.267,6203457.763,,,,
,,,,0.845,6.572,-0.814,,489392.202,6203457.755,,,,
,,,,0.842,6.545,-0.927,,489392.175,6203457.752,,,,
,,,,0.842,6.54,-1.044,,489392.17,6203457.752,,,,
,,,,0.841,6.532,-1.161,,489392.162,6203457.751,,,,
,,,,0.843,6.538,-1.281,,489392.168,6203457.753,,,,
,,,,0.842,6.531,-1.4,,489392.161,6203457.752,,,,
,,,,0.843,6.529,-1.52,,489392.159,6203457.753,,,,
,,,,0.844,6.528,-1.641,,489392.158,6203457.754,,,,
,,,,0.847,6.545,-1.768,,489392.175,6203457.757,,,,
,,,,0.789,6.09,-1.761,,489391.72,6203457.699,,,,
,,,,0.843,6.4,-0.565,,489392.03,6203457.753,,,,
,,,,0.859,6.518,-0.807,,489392.148,6203457.769,,,,
,,,,0.861,6.531,-0.926,,489392.161,6203457.771,,,,
,,,,0.855,6.478,-1.035,,489392.108,6203457.765,,,,
,,,,0.851,6.438,-1.262,,489392.068,6203457.761,,,,
,,,,0.851,6.439,-1.381,,489392.069,6203457.761,,,,
,,,,0.85,6.422,-1.495,,489392.052,6203457.76,,,,
,,,,0.851,6.418,-1.614,,489392.048,6203457.761,,,,
,,,,0.867,6.538,-1.767,,489392.168,6203457.777,,,,
,,,,0.808,6.091,-1.762,,489391.721,6203457.718,,,,
,,,,0.843,6.4,-0.565,,489392.03,6203457.753,,,,
,,,,0.859,6.518,-0.807,,489392.148,6203457.769,,,,
,,,,0.861,6.531,-0.926,,489392.161,6203457.771,,,,
,,,,0.855,6.478,-1.035,,489392.108,6203457.765,,,,
,,,,0.853,6.463,-1.15,,489392.093,6203457.763,,,,
,,,,0.851,6.438,-1.262,,489392.068,6203457.761,,,,
,,,,0.851,6.439,-1.381,,489392.069,6203457.761,,,,
,,,,0.85,6.422,-1.495,,489392.052,6203457.76,,,,
,,,,0.851,6.418,-1.614,,489392.048,6203457.761,,,,
,,,,0.867,6.538,-1.767,,489392.168,6203457.777,,,,
,,,,0.808,6.091,-1.762,,489391.721,6203457.718,,,,
,,,,0.856,6.35,-0.561,,489391.98,6203457.766,,,,
,,,,0.865,6.405,-0.794,,489392.035,6203457.775,,,,
,,,,0.867,6.418,-0.91,,489392.048,6203457.777,,,,
,,,,0.867,6.409,-1.024,,489392.039,6203457.777,,,,
,,,,0.868,6.408,-1.257,,489392.038,6203457.778,,,,
,,,,0.869,6.417,-1.376,,489392.047,6203457.779,,,,
,,,,0.867,6.396,-1.49,,489392.026,6203457.777,,,,
,,,,0.869,6.403,-1.611,,489392.033,6203457.779,,,,
,,,,0.888,6.543,-1.769,,489392.173,6203457.798,,,,
,,,,0.831,6.115,-1.77,,489391.745,6203457.741,,,,
,,,,0.856,6.35,-0.561,,489391.98,6203457.766,,,,
,,,,0.865,6.405,-0.794,,489392.035,6203457.775,,,,
,,,,0.867,6.418,-0.91,,489392.048,6203457.777,,,,
,,,,0.867,6.409,-1.024,,489392.039,6203457.777,,,,
,,,,0.867,6.41,-1.141,,489392.04,6203457.777,,,,
,,,,0.868,6.408,-1.257,,489392.038,6203457.778,,,,
,,,,0.869,6.417,-1.376,,489392.047,6203457.779,,,,
,,,,0.867,6.396,-1.49,,489392.026,6203457.777,,,,
,,,,0.869,6.403,-1.611,,489392.033,6203457.779,,,,
,,,,0.888,6.543,-1.769,,489392.173,6203457.798,,,,
,,,,0.831,6.115,-1.77,,489391.745,6203457.741,,,,
,,,,0.869,6.296,-0.556,,489391.926,6203457.779,,,,
,,,,0.884,6.399,-0.793,,489392.029,6203457.794,,,,
,,,,0.881,6.372,-0.904,,489392.002,6203457.791,,,,
,,,,0.877,6.336,-1.013,,489391.966,6203457.787,,,,
,,,,0.879,6.34,-1.244,,489391.97,6203457.789,,,,
,,,,0.874,6.306,-1.353,,489391.936,6203457.784,,,,
,,,,0.873,6.293,-1.467,,489391.923,6203457.783,,,,
,,,,0.875,6.297,-1.585,,489391.927,6203457.785,,,,
,,,,0.907,6.529,-1.766,,489392.159,6203457.817,,,,
,,,,0.844,6.067,-1.756,,489391.697,6203457.754,,,,
,,,,0.869,6.296,-0.556,,489391.926,6203457.779,,,,
,,,,0.884,6.399,-0.793,,489392.029,6203457.794,,,,
,,,,0.881,6.372,-0.904,,489392.002,6203457.791,,,,
,,,,0.877,6.336,-1.013,,489391.966,6203457.787,,,,
,,,,0.881,6.368,-1.134,,489391.998,6203457.791,,,,
,,,,0.879,6.34,-1.244,,489391.97,6203457.789,,,,
,,,,0.874,6.306,-1.353,,489391.936,6203457.784,,,,
,,,,0.873,6.293,-1.467,,489391.923,6203457.783,,,,
,,,,0.875,6.297,-1.585,,489391.927,6203457.785,,,,
,,,,0.907,6.529,-1.766,,489392.159,6203457.817,,,,
,,,,0.844,6.067,-1.756,,489391.697,6203457.754,,,,
,,,,0.884,6.258,-0.553,,489391.888,6203457.794,,,,
,,,,0.891,6.298,-0.781,,489391.928,6203457.801,,,,
,,,,0.884,6.248,-0.887,,489391.878,6203457.794,,,,
,,,,0.89,6.286,-1.006,,489391.916,6203457.8,,,,
,,,,0.891,6.295,-1.121,,489391.925,6203457.801,,,,
,,,,0.892,6.29,-1.235,,489391.92,6203457.802,,,,
,,,,0.892,6.291,-1.351,,489391.921,6203457.802,,,,
,,,,0.892,6.286,-1.466,,489391.916,6203457.802,,,,
,,,,0.894,6.29,-1.584,,489391.92,6203457.804,,,,
,,,,0.883,6.212,-1.681,,489391.842,6203457.793,,,,
,,,,0.871,6.121,-1.773,,489391.751,6203457.781,,,,
,,,,0.884,6.258,-0.553,,489391.888,6203457.794,,,,
,,,,0.891,6.298,-0.781,,489391.928,6203457.801,,,,
,,,,0.884,6.248,-0.887,,489391.878,6203457.794,,,,
,,,,0.89,6.286,-1.006,,489391.916,6203457.8,,,,
,,,,0.891,6.295,-1.121,,489391.925,6203457.801,,,,
,,,,0.892,6.29,-1.235,,489391.92,6203457.802,,,,
,,,,0.892,6.291,-1.351,,489391.921,6203457.802,,,,
,,,,0.892,6.286,-1.466,,489391.916,6203457.802,,,,
,,,,0.894,6.29,-1.584,,489391.92,6203457.804,,,,
,,,,0.883,6.212,-1.681,,489391.842,6203457.793,,,,
,,,,0.871,6.121,-1.773,,489391.751,6203457.781,,,,
,,,,0.9,6.231,-0.551,,489391.861,6203457.81,,,,
,,,,0.908,6.276,-0.891,,489391.906,6203457.818,,,,
,,,,0.909,6.275,-1.004,,489391.905,6203457.819,,,,
,,,,0.911,6.292,-1.121,,489391.922,6203457.821,,,,
,,,,0.907,6.256,-1.229,,489391.886,6203457.817,,,,
,,,,0.9,6.207,-1.333,,489391.837,6203457.81,,,,
,,,,0.895,6.167,-1.439,,489391.797,6203457.805,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0.898,6.179,-1.673,,489391.809,6203457.808,,,,
,,,,0.891,6.122,-1.774,,489391.752,6203457.801,,,,
,,,,0.9,6.231,-0.551,,489391.861,6203457.81,,,,
,,,,0.908,6.275,-0.779,,489391.905,6203457.818,,,,
,,,,0.908,6.276,-0.891,,489391.906,6203457.818,,,,
,,,,0.909,6.275,-1.004,,489391.905,6203457.819,,,,
,,,,0.911,6.292,-1.121,,489391.922,6203457.821,,,,
,,,,0.907,6.256,-1.229,,489391.886,6203457.817,,,,
,,,,0.9,6.207,-1.333,,489391.837,6203457.81,,,,
,,,,0.895,6.167,-1.439,,489391.797,6203457.805,,,,
,,,,0,0,0,,489385.63,6203456.91,,,,
,,,,0.898,6.179,-1.673,,489391.809,6203457.808,,,,
,,,,0.891,6.122,-1.774,,489391.752,6203457.801,,,,
,,,,0.921,6.236,-0.552,,489391.866,6203457.831,,,,
